BandID,BirdID,age,studyarea,captyr,Yr,name,mean,upper,lower,LPDV,Status,yrsincecap
9084,9084_2023,1,5C,2023,2023,sigma_1,0.210296256,0.248268494,0.174892886,0,0,0
9085,9085_2023,1,5C,2023,2023,cp_1,80.34612904,94.85582645,55.06027703,0,0,0
9085,9085_2023,1,5C,2023,2023,int_1,0.595345507,0.899929727,0.114755382,0,0,0
9085,9085_2023,1,5C,2023,2023,int_2,0.925896904,1.121952625,0.756225407,0,0,0
9085,9085_2023,1,5C,2023,2023,sigma_1,0.416534865,0.493623034,0.34626047,0,0,0
9086,9086_2023,1,5C,2023,2023,NA,NA,NA,NA,1,0,0
9087,9087_2023,1,5C,2023,2023,cp_1,100.4921207,100.9849627,100.030197,0,0,0
9087,9087_2023,1,5C,2023,2023,int_1,0.393207484,0.510620042,0.273498347,0,0,0
9087,9087_2023,1,5C,2023,2023,int_2,2.152725216,2.32995147,1.971784192,0,0,0
9087,9087_2023,1,5C,2023,2023,sigma_1,0.403471174,0.477039143,0.335978529,0,0,0
9088,9088_2023,1,5C,2023,2023,cp_1,101.4379764,101.9999636,100.5694193,0,1,0
9088,9088_2023,1,5C,2023,2023,int_1,0.541521925,0.728611327,0.35217137,0,1,0
9088,9088_2023,1,5C,2023,2023,int_2,4.664956509,4.960518619,4.361080203,0,1,0
9088,9088_2023,1,5C,2023,2023,sigma_1,0.645215752,0.764367142,0.536409611,0,1,0
9090,9090_2023,0,5C,2023,2023,cp_1,82.44224198,107.0361713,67.00007618,1,0,0
9090,9090_2023,0,5C,2023,2023,int_1,0.784222316,1.041808051,0.317106706,1,0,0
9090,9090_2023,0,5C,2023,2023,int_2,1.023215715,1.120862692,0.946588919,1,0,0
9090,9090_2023,0,5C,2023,2023,sigma_1,0.184166287,0.222113299,0.150319658,1,0,0
9092,9092_2023,0,5C,2023,2023,NA,NA,NA,NA,1,0,0
9093,9093_2023,0,5C,2023,2023,cp_1,102.2849682,103.9999236,99.33857343,1,0,0
9093,9093_2023,0,5C,2023,2023,int_1,0.751133376,0.940455932,0.562671755,1,0,0
9093,9093_2023,0,5C,2023,2023,int_2,2.401942378,2.643911004,2.156354348,1,0,0
9093,9093_2023,0,5C,2023,2023,sigma_1,0.462338378,0.565101074,0.367553107,1,0,0
9094,9094_2023,0,5C,2023,2023,cp_1,89.31169973,117.9898431,75.00249243,1,0,0
9094,9094_2023,0,5C,2023,2023,int_1,0.394154513,0.778131024,-0.136486278,1,0,0
9094,9094_2023,0,5C,2023,2023,int_2,0.604608166,0.815434119,0.247330608,1,0,0
9094,9094_2023,0,5C,2023,2023,sigma_1,0.366935517,0.444458386,0.289213625,1,0,0
9095,9095_2023,0,5C,2023,2023,cp_1,91.49852595,91.99009866,91.0345188,0,0,0
9095,9095_2023,0,5C,2023,2023,int_1,0.768109431,0.968925111,0.568672834,0,0,0
9095,9095_2023,0,5C,2023,2023,int_2,2.37637158,2.530264854,2.223314927,0,0,0
9095,9095_2023,0,5C,2023,2023,sigma_1,0.419396969,0.513879432,0.336370173,0,0,0
